date,geoRegion,vaccine,entries,type_variant,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-01-06,LU,pfizer_biontech,381,vaccine,413120,2148,0.09,0.12,0.52,482.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-07,LU,pfizer_biontech,804,vaccine,413120,2952,0.19,0.12,0.71,482.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-08,LU,pfizer_biontech,1289,vaccine,413120,4241,0.31,0.14,1.03,570.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-09,LU,pfizer_biontech,284,vaccine,413120,4525,0.07,0.15,1.1,611.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-10,LU,pfizer_biontech,0,vaccine,413120,4525,0,0.15,1.1,638.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-11,LU,pfizer_biontech,621,vaccine,413120,5146,0.15,0.14,1.25,587.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-12,LU,pfizer_biontech,904,vaccine,413120,6050,0.22,0.12,1.46,486.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-13,LU,pfizer_biontech,565,vaccine,413120,6615,0.14,0.11,1.6,457,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-14,LU,pfizer_biontech,447,vaccine,413120,7062,0.11,0.11,1.71,457,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-15,LU,pfizer_biontech,587,vaccine,413120,7649,0.14,0.09,1.85,380.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-16,LU,pfizer_biontech,75,vaccine,413120,7724,0.02,0.06,1.87,263.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-17,LU,pfizer_biontech,0,vaccine,413120,7724,0,0.05,1.87,196.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-18,LU,pfizer_biontech,83,vaccine,413120,7807,0.02,0.03,1.89,147.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-19,LU,pfizer_biontech,89,vaccine,413120,7896,0.02,0.03,1.91,112,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-20,LU,pfizer_biontech,94,vaccine,413120,7990,0.02,0.02,1.93,101.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-21,LU,pfizer_biontech,102,vaccine,413120,8092,0.02,0.02,1.96,101.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-22,LU,pfizer_biontech,341,vaccine,413120,8433,0.08,0.03,2.04,134.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-23,LU,pfizer_biontech,1,vaccine,413120,8434,0,0.07,2.04,274.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-24,LU,pfizer_biontech,1,vaccine,413120,8435,0,0.06,2.04,263.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-25,LU,pfizer_biontech,312,vaccine,413120,8747,0.08,0.07,2.12,291.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-26,LU,pfizer_biontech,1073,vaccine,413120,9820,0.26,0.1,2.38,424.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-27,LU,pfizer_biontech,13,vaccine,413120,9833,0,0.1,2.38,424.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-28,LU,pfizer_biontech,302,vaccine,413120,10135,0.07,0.1,2.45,424,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-29,LU,pfizer_biontech,1268,vaccine,413120,11403,0.31,0.14,2.76,586.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-30,LU,pfizer_biontech,0,vaccine,413120,11403,0,0.14,2.76,581.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-01-31,LU,pfizer_biontech,0,vaccine,413120,11403,0,0.15,2.76,622,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-01,LU,pfizer_biontech,1449,vaccine,413120,12852,0.35,0.14,3.11,599.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-02,LU,pfizer_biontech,1036,vaccine,413120,13888,0.25,0.11,3.36,439.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-03,LU,pfizer_biontech,299,vaccine,413120,14187,0.07,0.11,3.43,439.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-04,LU,pfizer_biontech,144,vaccine,413120,14331,0.03,0.11,3.47,439.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-05,LU,pfizer_biontech,146,vaccine,413120,14477,0.04,0.09,3.5,363.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-06,LU,pfizer_biontech,1,vaccine,413120,14478,0,0.11,3.5,438.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-07,LU,pfizer_biontech,1,vaccine,413120,14479,0,0.12,3.5,481.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-08,LU,pfizer_biontech,920,vaccine,413120,15399,0.22,0.12,3.73,503.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-09,LU,pfizer_biontech,1558,vaccine,413120,16957,0.38,0.13,4.1,537.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-10,LU,pfizer_biontech,601,vaccine,413120,17558,0.15,0.13,4.25,537.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-11,LU,pfizer_biontech,296,vaccine,413120,17854,0.07,0.13,4.32,537.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-12,LU,pfizer_biontech,388,vaccine,413120,18242,0.09,0.1,4.42,413.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-13,LU,pfizer_biontech,1,vaccine,413120,18243,0,0.05,4.42,195.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-14,LU,pfizer_biontech,1,vaccine,413120,18244,0,0.03,4.42,118.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-15,LU,pfizer_biontech,50,vaccine,413120,18294,0.01,0.03,4.43,136.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-16,LU,pfizer_biontech,33,vaccine,413120,18327,0.01,0.05,4.44,202.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-17,LU,pfizer_biontech,59,vaccine,413120,18386,0.01,0.05,4.45,202.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-18,LU,pfizer_biontech,423,vaccine,413120,18809,0.1,0.05,4.55,202.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-19,LU,pfizer_biontech,849,vaccine,413120,19658,0.21,0.07,4.76,269.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-20,LU,pfizer_biontech,1,vaccine,413120,19659,0,0.09,4.76,374.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-21,LU,pfizer_biontech,1,vaccine,413120,19660,0,0.11,4.76,429.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-22,LU,pfizer_biontech,519,vaccine,413120,20179,0.13,0.13,4.88,533.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-23,LU,pfizer_biontech,770,vaccine,413120,20949,0.19,0.11,5.07,441.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-24,LU,pfizer_biontech,442,vaccine,413120,21391,0.11,0.11,5.18,441.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-25,LU,pfizer_biontech,1151,vaccine,413120,22542,0.28,0.11,5.46,441.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-26,LU,pfizer_biontech,207,vaccine,413120,22749,0.05,0.12,5.51,474.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-27,LU,pfizer_biontech,1,vaccine,413120,22750,0,0.13,5.51,540.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-02-28,LU,pfizer_biontech,1,vaccine,413120,22751,0,0.17,5.51,689.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-01,LU,pfizer_biontech,748,vaccine,413120,23499,0.18,0.16,5.69,657,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-02,LU,pfizer_biontech,1236,vaccine,413120,24735,0.3,0.17,5.99,717.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-03,LU,pfizer_biontech,1484,vaccine,413120,26219,0.36,0.18,6.35,726.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-04,LU,pfizer_biontech,922,vaccine,413120,27141,0.22,0.18,6.57,726.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-05,LU,pfizer_biontech,629,vaccine,413120,27770,0.15,0.16,6.72,649.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-06,LU,pfizer_biontech,68,vaccine,413120,27838,0.02,0.13,6.74,557.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-07,LU,pfizer_biontech,1,vaccine,413120,27839,0,0.1,6.74,406.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-08,LU,pfizer_biontech,204,vaccine,413120,28043,0.05,0.08,6.79,353,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-09,LU,pfizer_biontech,594,vaccine,413120,28637,0.14,0.07,6.93,308,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-10,LU,pfizer_biontech,425,vaccine,413120,29062,0.1,0.07,7.03,298.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-11,LU,pfizer_biontech,550,vaccine,413120,29612,0.13,0.07,7.17,298.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-12,LU,pfizer_biontech,314,vaccine,413120,29926,0.08,0.07,7.24,312.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-13,LU,pfizer_biontech,2,vaccine,413120,29928,0,0.07,7.24,277,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-14,LU,pfizer_biontech,1,vaccine,413120,29929,0,0.07,7.24,307.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-15,LU,pfizer_biontech,301,vaccine,413120,30230,0.07,0.08,7.32,353.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-16,LU,pfizer_biontech,346,vaccine,413120,30576,0.08,0.11,7.4,479.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-17,LU,pfizer_biontech,639,vaccine,413120,31215,0.15,0.11,7.56,479.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-18,LU,pfizer_biontech,869,vaccine,413120,32084,0.21,0.11,7.77,479.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-19,LU,pfizer_biontech,1198,vaccine,413120,33282,0.29,0.15,8.06,627.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-20,LU,pfizer_biontech,1,vaccine,413120,33283,0,0.16,8.06,660.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-21,LU,pfizer_biontech,0,vaccine,413120,33283,0,0.18,8.06,729.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-22,LU,pfizer_biontech,1337,vaccine,413120,34620,0.32,0.17,8.38,712,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-23,LU,pfizer_biontech,578,vaccine,413120,35198,0.14,0.16,8.52,662.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-24,LU,pfizer_biontech,1123,vaccine,413120,36321,0.27,0.16,8.79,662.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-25,LU,pfizer_biontech,747,vaccine,413120,37068,0.18,0.16,8.97,662.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-26,LU,pfizer_biontech,850,vaccine,413120,37918,0.21,0.15,9.18,619.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-27,LU,pfizer_biontech,0,vaccine,413120,37918,0,0.17,9.18,694,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-28,LU,pfizer_biontech,0,vaccine,413120,37918,0,0.17,9.18,710,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-29,LU,pfizer_biontech,1040,vaccine,413120,38958,0.25,0.19,9.43,785.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-30,LU,pfizer_biontech,1098,vaccine,413120,40056,0.27,0.16,9.7,664,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-03-31,LU,pfizer_biontech,1235,vaccine,413120,41291,0.3,0.16,9.99,664,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-01,LU,pfizer_biontech,1275,vaccine,413120,42566,0.31,0.16,10.3,664,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-02,LU,pfizer_biontech,0,vaccine,413120,42566,0,0.13,10.3,515.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-03,LU,pfizer_biontech,0,vaccine,413120,42566,0,0.1,10.3,425.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-04,LU,pfizer_biontech,0,vaccine,413120,42566,0,0.08,10.3,328.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-05,LU,pfizer_biontech,0,vaccine,413120,42566,0,0.05,10.3,211.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-06,LU,pfizer_biontech,468,vaccine,413120,43034,0.11,0.07,10.42,293.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-07,LU,pfizer_biontech,556,vaccine,413120,43590,0.13,0.07,10.55,293.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-08,LU,pfizer_biontech,459,vaccine,413120,44049,0.11,0.07,10.66,293.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-09,LU,pfizer_biontech,569,vaccine,413120,44618,0.14,0.09,10.8,376.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-10,LU,pfizer_biontech,0,vaccine,413120,44618,0,0.1,10.8,424.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-11,LU,pfizer_biontech,0,vaccine,413120,44618,0,0.11,10.8,437.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-12,LU,pfizer_biontech,584,vaccine,413120,45202,0.14,0.12,10.94,484,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-13,LU,pfizer_biontech,801,vaccine,413120,46003,0.19,0.12,11.14,493.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-14,LU,pfizer_biontech,652,vaccine,413120,46655,0.16,0.12,11.29,493.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-15,LU,pfizer_biontech,782,vaccine,413120,47437,0.19,0.12,11.48,493.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-16,LU,pfizer_biontech,637,vaccine,413120,48074,0.15,0.15,11.64,610.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-17,LU,pfizer_biontech,0,vaccine,413120,48074,0,0.15,11.64,616.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-18,LU,pfizer_biontech,0,vaccine,413120,48074,0,0.17,11.64,689.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-19,LU,pfizer_biontech,1401,vaccine,413120,49475,0.34,0.16,11.98,675.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-20,LU,pfizer_biontech,843,vaccine,413120,50318,0.2,0.16,12.18,666.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-21,LU,pfizer_biontech,1164,vaccine,413120,51482,0.28,0.17,12.46,696.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-22,LU,pfizer_biontech,684,vaccine,413120,52166,0.17,0.17,12.63,696.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-23,LU,pfizer_biontech,575,vaccine,413120,52741,0.14,0.17,12.77,701.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-24,LU,pfizer_biontech,208,vaccine,413120,52949,0.05,0.18,12.82,724.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-25,LU,pfizer_biontech,0,vaccine,413120,52949,0,0.17,12.82,717.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-26,LU,pfizer_biontech,1435,vaccine,413120,54384,0.35,0.19,13.16,791.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-27,LU,pfizer_biontech,1008,vaccine,413120,55392,0.24,0.21,13.41,866.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-28,LU,pfizer_biontech,1112,vaccine,413120,56504,0.27,0.23,13.68,936.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-29,LU,pfizer_biontech,1204,vaccine,413120,57708,0.29,0.23,13.97,936.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-04-30,LU,pfizer_biontech,1097,vaccine,413120,58805,0.27,0.22,14.23,927.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-01,LU,pfizer_biontech,701,vaccine,413120,59506,0.17,0.26,14.4,1074.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-02,LU,pfizer_biontech,0,vaccine,413120,59506,0,0.31,14.4,1271.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-03,LU,pfizer_biontech,1373,vaccine,413120,60879,0.33,0.34,14.74,1397,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-04,LU,pfizer_biontech,2034,vaccine,413120,62913,0.49,0.36,15.23,1473.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-05,LU,pfizer_biontech,2494,vaccine,413120,65407,0.6,0.37,15.83,1522.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-06,LU,pfizer_biontech,2080,vaccine,413120,67487,0.5,0.37,16.34,1522.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-07,LU,pfizer_biontech,1633,vaccine,413120,69120,0.4,0.37,16.73,1536,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-08,LU,pfizer_biontech,1042,vaccine,413120,70162,0.25,0.36,16.98,1495.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-09,LU,pfizer_biontech,0,vaccine,413120,70162,0,0.35,16.98,1453.71,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-10,LU,pfizer_biontech,1469,vaccine,413120,71631,0.36,0.31,17.34,1296,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-11,LU,pfizer_biontech,1753,vaccine,413120,73384,0.42,0.32,17.76,1307.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-12,LU,pfizer_biontech,2199,vaccine,413120,75583,0.53,0.33,18.3,1362.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-13,LU,pfizer_biontech,976,vaccine,413120,76559,0.24,0.37,18.53,1508.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-14,LU,pfizer_biontech,1716,vaccine,413120,78275,0.42,0.37,18.95,1541,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-15,LU,pfizer_biontech,1423,vaccine,413120,79698,0.34,0.37,19.29,1542.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-16,LU,pfizer_biontech,1021,vaccine,413120,80719,0.25,0.38,19.54,1547.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-17,LU,pfizer_biontech,1699,vaccine,413120,82418,0.41,0.41,19.95,1686.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-18,LU,pfizer_biontech,1763,vaccine,413120,84181,0.43,0.42,20.38,1724.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-19,LU,pfizer_biontech,2235,vaccine,413120,86416,0.54,0.42,20.92,1727.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-20,LU,pfizer_biontech,1951,vaccine,413120,88367,0.47,0.42,21.39,1724,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-21,LU,pfizer_biontech,1979,vaccine,413120,90346,0.48,0.39,21.87,1619.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-22,LU,pfizer_biontech,1445,vaccine,413120,91791,0.35,0.39,22.22,1619,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-23,LU,pfizer_biontech,996,vaccine,413120,92787,0.24,0.38,22.46,1566.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-24,LU,pfizer_biontech,970,vaccine,413120,93757,0.23,0.37,22.69,1549.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-25,LU,pfizer_biontech,1757,vaccine,413120,95514,0.43,0.37,23.12,1521.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-26,LU,pfizer_biontech,1866,vaccine,413120,97380,0.45,0.36,23.57,1510.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-27,LU,pfizer_biontech,1832,vaccine,413120,99212,0.44,0.36,24.02,1506.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-28,LU,pfizer_biontech,1787,vaccine,413120,100999,0.43,0.39,24.45,1618.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-29,LU,pfizer_biontech,1366,vaccine,413120,102365,0.33,0.39,24.78,1633,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-30,LU,pfizer_biontech,970,vaccine,413120,103335,0.23,0.43,25.01,1781.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-05-31,LU,pfizer_biontech,1749,vaccine,413120,105084,0.42,0.4,25.44,1650.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-01,LU,pfizer_biontech,1861,vaccine,413120,106945,0.45,0.4,25.89,1656.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-02,LU,pfizer_biontech,2906,vaccine,413120,109851,0.7,0.4,26.59,1643.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-03,LU,pfizer_biontech,912,vaccine,413120,110763,0.22,0.39,26.81,1630.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-04,LU,pfizer_biontech,1832,vaccine,413120,112595,0.44,0.39,27.25,1606,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-05,LU,pfizer_biontech,1277,vaccine,413120,113872,0.31,0.38,27.56,1561.57,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-06,LU,pfizer_biontech,874,vaccine,413120,114746,0.21,0.34,27.78,1416.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-07,LU,pfizer_biontech,1580,vaccine,413120,116326,0.38,0.37,28.16,1518,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-08,LU,pfizer_biontech,1550,vaccine,413120,117876,0.38,0.37,28.53,1511.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-09,LU,pfizer_biontech,1889,vaccine,413120,119765,0.46,0.37,28.99,1523.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-10,LU,pfizer_biontech,1624,vaccine,413120,121389,0.39,0.37,29.38,1542.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-11,LU,pfizer_biontech,1785,vaccine,413120,123174,0.43,0.37,29.82,1509.14,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-12,LU,pfizer_biontech,1365,vaccine,413120,124539,0.33,0.36,30.15,1486.43,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-13,LU,pfizer_biontech,1007,vaccine,413120,125546,0.24,0.35,30.39,1449.29,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
2021-06-14,LU,pfizer_biontech,1344,vaccine,413120,126890,0.33,0.34,30.72,1411.86,COVID19VaccDosesAdministered,2021-08-27_10-01-26,detailed
