geoRegion,datum,entries,sumTotal,timeframe_7d,offset_last7d,sumTotal_last7d,timeframe_14d,offset_last14d,sumTotal_last14d,timeframe_28d,offset_last28d,sumTotal_last28d,timeframe_phase2,offset_Phase2,sumTotal_Phase2,timeframe_phase2b,offset_Phase2b,sumTotal_Phase2b,timeframe_phase3,offset_Phase3,sumTotal_Phase3,timeframe_vacc_info,offset_vacc_info,sumTotal_vacc_info,sum7d,sum14d,mean7d,mean14d,timeframe_all,entries_diff_last_age,pop,inz_entries,inzmean7d,inzmean14d,inzsumTotal,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsumTotal_Phase2,inzsumTotal_Phase2b,inzsumTotal_Phase3,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
NW,2020-09-24,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-25,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0.07,TRUE,1,43087,0,0,0.16,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-26,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0.07,TRUE,1,43087,0,0,0.16,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-27,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,FALSE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0.07,TRUE,1,43087,0,0,0.16,6.96,NA,NA,NA,0,NA,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-28,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,TRUE,3,0,FALSE,22,0,FALSE,17,0,0,0,0,0.07,TRUE,1,43087,0,0,0.16,6.96,NA,NA,NA,0,0,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-29,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,TRUE,3,0,FALSE,22,0,FALSE,17,0,0,0,0.14,0.07,TRUE,1,43087,0,0.32,0.16,6.96,NA,NA,NA,0,0,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-09-30,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,TRUE,3,0,FALSE,22,0,FALSE,17,0,0,0,0.14,0.07,TRUE,1,43087,0,0.32,0.16,6.96,NA,NA,NA,0,0,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-01,0,3,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,0,TRUE,3,0,FALSE,22,0,FALSE,17,0,0,0,0.14,0.07,TRUE,1,43087,0,0.32,0.16,6.96,NA,NA,NA,0,0,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-02,1,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,1,1,0.14,0.07,TRUE,1,43087,2.32,0.32,0.16,9.28,NA,NA,NA,2.32,2.32,NA,2.32,2.32,1,2.32,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-10-03,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,1,1,0.14,0.07,TRUE,1,43087,0,0.32,0.16,9.28,NA,NA,NA,2.32,2.32,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-04,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,1,1,0.14,0.07,TRUE,1,43087,0,0.32,0.16,9.28,NA,NA,NA,2.32,2.32,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-05,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,1,1,0.14,0.07,TRUE,1,43087,0,0.32,0.16,9.28,NA,NA,NA,2.32,2.32,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-06,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,1,1,0,0.07,TRUE,1,43087,0,0,0.16,9.28,NA,NA,NA,2.32,2.32,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-07,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,1,1,0,0.07,TRUE,1,43087,0,0,0.16,9.28,NA,NA,NA,2.32,2.32,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-08,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,1,1,0,0.07,TRUE,1,43087,0,0,0.16,9.28,NA,NA,NA,2.32,2.32,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-09,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,1,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,2.32,-1,-2.32,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-10,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,1,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-11,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,1,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-12,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,1,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-13,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,1,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-14,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,1,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-15,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,1,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-16,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-17,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-18,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-19,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-20,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-21,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-22,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-23,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-24,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-25,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-26,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-27,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0,TRUE,1,43087,0,0,0,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-28,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0.07,TRUE,1,43087,0,0,0.16,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-29,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0.14,TRUE,1,43087,0,0,0.32,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-30,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0.14,TRUE,1,43087,0,0,0.32,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-10-31,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0,0.14,TRUE,1,43087,0,0,0.32,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-01,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0.14,0.21,TRUE,1,43087,0,0.32,0.49,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-02,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0.29,0.21,TRUE,1,43087,0,0.67,0.49,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-03,0,4,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,1,TRUE,3,1,FALSE,22,0,FALSE,17,0,0,0,0.29,0.21,TRUE,1,43087,0,0.67,0.49,9.28,NA,NA,NA,2.32,2.32,NA,0,0,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-04,1,5,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,2,TRUE,3,2,FALSE,22,0,FALSE,17,0,1,1,0.29,0.21,TRUE,1,43087,2.32,0.67,0.49,11.6,NA,NA,NA,4.64,4.64,NA,2.32,2.32,1,2.32,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-11-05,1,6,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,3,TRUE,3,3,FALSE,22,0,FALSE,17,0,2,2,0.43,0.29,TRUE,1,43087,2.32,1,0.67,13.93,NA,NA,NA,6.96,6.96,NA,4.64,4.64,1,2.32,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-11-06,0,6,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,3,TRUE,3,3,FALSE,22,0,FALSE,17,0,2,2,0.43,0.29,TRUE,1,43087,0,1,0.67,13.93,NA,NA,NA,6.96,6.96,NA,4.64,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-07,0,6,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,3,TRUE,3,3,FALSE,22,0,FALSE,17,0,2,2,0.43,0.29,TRUE,1,43087,0,1,0.67,13.93,NA,NA,NA,6.96,6.96,NA,4.64,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-08,1,7,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,4,TRUE,3,4,FALSE,22,0,FALSE,17,0,3,3,0.29,0.29,TRUE,1,43087,2.32,0.67,0.67,16.25,NA,NA,NA,9.28,9.28,NA,6.96,6.96,1,2.3200000000000003,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-11-09,0,7,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,4,TRUE,3,4,FALSE,22,0,FALSE,17,0,3,3,0.29,0.29,TRUE,1,43087,0,0.67,0.67,16.25,NA,NA,NA,9.28,9.28,NA,6.96,6.96,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-10,0,7,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,4,TRUE,3,4,FALSE,22,0,FALSE,17,0,3,3,0.29,0.29,TRUE,1,43087,0,0.67,0.67,16.25,NA,NA,NA,9.28,9.28,NA,6.96,6.96,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-11,0,7,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,4,TRUE,3,4,FALSE,22,0,FALSE,17,0,2,3,0.29,0.21,TRUE,1,43087,0,0.67,0.49,16.25,NA,NA,NA,9.28,9.28,NA,4.64,6.96,-1,-2.3200000000000003,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-12,1,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,2,4,0.14,0.14,TRUE,1,43087,2.32,0.32,0.32,18.57,NA,NA,NA,11.6,11.6,NA,4.64,9.28,0,0,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-11-13,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,2,4,0.14,0.14,TRUE,1,43087,0,0.32,0.32,18.57,NA,NA,NA,11.6,11.6,NA,4.64,9.28,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-14,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,2,4,0.14,0.14,TRUE,1,43087,0,0.32,0.32,18.57,NA,NA,NA,11.6,11.6,NA,4.64,9.28,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-15,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,1,4,0.14,0.07,TRUE,1,43087,0,0.32,0.16,18.57,NA,NA,NA,11.6,11.6,NA,2.32,9.28,-1,-2.32,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-16,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,1,4,0,0.07,TRUE,1,43087,0,0,0.16,18.57,NA,NA,NA,11.6,11.6,NA,2.32,9.28,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-17,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,1,4,0,0.14,TRUE,1,43087,0,0,0.32,18.57,NA,NA,NA,11.6,11.6,NA,2.32,9.28,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-18,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,1,3,0,0.14,TRUE,1,43087,0,0,0.32,18.57,NA,NA,NA,11.6,11.6,NA,2.32,6.96,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-19,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,0,2,0,0.07,TRUE,1,43087,0,0,0.16,18.57,NA,NA,NA,11.6,11.6,NA,0,4.64,-1,-2.32,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-20,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,0,2,0,0.07,TRUE,1,43087,0,0,0.16,18.57,NA,NA,NA,11.6,11.6,NA,0,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-21,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,0,2,0.14,0.14,TRUE,1,43087,0,0.32,0.32,18.57,NA,NA,NA,11.6,11.6,NA,0,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-22,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,0,1,0.14,0.14,TRUE,1,43087,0,0.32,0.32,18.57,NA,NA,NA,11.6,11.6,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-23,0,8,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,5,TRUE,3,5,FALSE,22,0,FALSE,17,0,0,1,0.14,0.14,TRUE,1,43087,0,0.32,0.32,18.57,NA,NA,NA,11.6,11.6,NA,0,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-24,1,9,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,6,TRUE,3,6,FALSE,22,0,FALSE,17,0,1,2,0.14,0.14,TRUE,1,43087,2.32,0.32,0.32,20.89,NA,NA,NA,13.93,13.93,NA,2.32,4.64,1,2.32,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-11-25,0,9,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,6,TRUE,3,6,FALSE,22,0,FALSE,17,0,1,2,0.29,0.14,TRUE,1,43087,0,0.67,0.32,20.89,NA,NA,NA,13.93,13.93,NA,2.32,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-26,0,9,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,6,TRUE,3,6,FALSE,22,0,FALSE,17,0,1,1,0.29,0.14,TRUE,1,43087,0,0.67,0.32,20.89,NA,NA,NA,13.93,13.93,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-27,0,9,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,6,TRUE,3,6,FALSE,22,0,FALSE,17,0,1,1,0.29,0.14,TRUE,1,43087,0,0.67,0.32,20.89,NA,NA,NA,13.93,13.93,NA,2.32,2.32,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-28,1,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,2,2,0.14,0.14,TRUE,1,43087,2.32,0.32,0.32,23.21,NA,NA,NA,16.25,16.25,NA,4.64,4.64,1,2.32,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-11-29,0,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,2,2,0.14,0.21,TRUE,1,43087,0,0.32,0.49,23.21,NA,NA,NA,16.25,16.25,NA,4.64,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-11-30,0,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,2,2,0.14,0.21,TRUE,1,43087,0,0.32,0.49,23.21,NA,NA,NA,16.25,16.25,NA,4.64,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-01,0,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,1,2,0.14,0.14,TRUE,1,43087,0,0.32,0.32,23.21,NA,NA,NA,16.25,16.25,NA,2.32,4.64,-1,-2.32,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-02,0,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,1,2,0,0.14,TRUE,1,43087,0,0,0.32,23.21,NA,NA,NA,16.25,16.25,NA,2.32,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-03,0,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,1,2,0.14,0.14,TRUE,1,43087,0,0.32,0.32,23.21,NA,NA,NA,16.25,16.25,NA,2.32,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-04,0,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,1,2,0.14,0.21,TRUE,1,43087,0,0.32,0.49,23.21,NA,NA,NA,16.25,16.25,NA,2.32,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-05,0,10,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,7,TRUE,3,7,FALSE,22,0,FALSE,17,0,0,2,0.14,0.14,TRUE,1,43087,0,0.32,0.32,23.21,NA,NA,NA,16.25,16.25,NA,0,4.64,-1,-2.32,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-06,1,11,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,8,TRUE,3,8,FALSE,22,0,FALSE,17,0,1,3,0.14,0.14,TRUE,1,43087,2.32,0.32,0.32,25.53,NA,NA,NA,18.57,18.57,NA,2.32,6.96,1,2.32,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
NW,2020-12-07,0,11,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,8,TRUE,3,8,FALSE,22,0,FALSE,17,0,1,3,0.14,0.14,TRUE,1,43087,0,0.32,0.32,25.53,NA,NA,NA,18.57,18.57,NA,2.32,6.96,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-08,0,11,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,8,TRUE,3,8,FALSE,22,0,FALSE,17,0,1,2,0.29,0.14,TRUE,1,43087,0,0.67,0.32,25.53,NA,NA,NA,18.57,18.57,NA,2.32,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-09,0,11,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,8,TRUE,3,8,FALSE,22,0,FALSE,17,0,1,2,0.29,0.14,TRUE,1,43087,0,0.67,0.32,25.53,NA,NA,NA,18.57,18.57,NA,2.32,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-10,0,11,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,8,TRUE,3,8,FALSE,22,0,FALSE,17,0,1,2,0.14,0.21,TRUE,1,43087,0,0.32,0.49,25.53,NA,NA,NA,18.57,18.57,NA,2.32,4.64,0,0,COVID19Death,,2021-08-27_07-48-01,day,0,0,0
NW,2020-12-11,1,12,FALSE,23,0,FALSE,23,0,FALSE,23,0,TRUE,3,9,TRUE,3,9,FALSE,22,0,FALSE,17,0,2,3,0.14,0.21,TRUE,1,43087,2.32,0.32,0.49,27.85,NA,NA,NA,20.89,20.89,NA,4.64,6.96,1,2.32,COVID19Death,,2021-08-27_07-48-01,day,1,0,0
